"environment.time","calcium_concentration.Cai","calcium_concentration.CaJSR","calcium_concentration.Cass","calcium_fluxes.J_rel","calcium_fluxes.J_up","membrane.V","non_inactivating_steady_state_potassium_current.i_Kss","sodium_calcium_exchange_current.i_NaCa","sodium_concentration.Nai"
 3.18056662523986144e+00, 1.11374937830213253e-01, 8.15279308394397617e+02, 1.11375007449480340e-01,-4.94879970122349238e-10, 2.12723949885112174e-02,-8.21896881479880506e+01, 4.34319393202747817e-02, 6.77282029895551457e-03, 1.70320842372609950e+04
 4.68392431216243832e+00, 1.11339191960180994e-01, 8.15393030667570088e+02, 1.11339769587207829e-01,-4.65574732373589757e-10, 2.12593873879321320e-02,-8.21895713288921570e+01, 4.34351283384037182e-02, 6.78468195291648171e-03, 1.70320722997841804e+04
 6.18728199908501519e+00, 1.11303582580454141e-01, 8.15506474555191289e+02, 1.11304693096768118e-01,-4.38004637010191997e-10, 2.12464328220987146e-02,-8.21894550048228751e+01, 4.34382979202670716e-02, 6.79649782373265270e-03, 1.70320603589451457e+04
 7.69063968600759207e+00, 1.11268109123516840e-01, 8.15619641343650073e+02, 1.11269190173116650e-01,-4.12066668250216624e-10, 2.12335310466625522e-02,-8.21893391646969320e+01, 4.34414484968262890e-02, 6.80826811646968819e-03, 1.70320484147572897e+04
 1.58151435033572412e+01, 1.11078712983184946e-01, 8.16226513973122451e+02, 1.11079749424346258e-01,-2.94463969372603656e-10, 2.11647037254451068e-02,-8.21887210896106239e+01, 4.34581624953473966e-02, 6.87110313886739755e-03, 1.70319838084796938e+04
 2.00000000000000000e+01, 1.10982635661303397e-01, 8.16536100406850551e+02, 1.10984372690178967e-01,-2.44286285569655388e-10, 2.11298252327696452e-02,-8.21884076905285781e+01, 4.34665765194283266e-02, 6.90297345995590297e-03, 1.70319504938009341e+04
 2.00026434577504304e+01, 1.10982575814512749e-01, 8.16536295252225614e+02, 1.10984273784043797e-01,-2.44260060120911938e-10, 2.11298035145126434e-02,-8.19770267785659001e+01, 5.16463649968026128e-02, 7.24050139974149760e-03, 1.70319504722449237e+04
 2.00052869155008608e+01, 1.10982516461217651e-01, 8.16536490096778834e+02, 1.10984177055070327e-01,-2.44233837485985054e-10, 2.11297819753533921e-02,-8.17657402400302544e+01, 5.98225004732834756e-02, 7.57870919715591951e-03, 1.70319504501856863e+04
 2.00141816444651290e+01, 1.10982320492079706e-01, 8.16537145705173543e+02, 1.10983866547185658e-01,-2.44145624559652035e-10, 2.11297108587200078e-02,-8.10554888070106188e+01, 8.73070259171184609e-02, 8.72170285890131250e-03, 1.70319503721672081e+04
 2.00230763734293973e+01, 1.10982129543467548e-01, 8.16537801305297194e+02, 1.10983574268732010e-01,-2.44057440045316939e-10, 2.11296415641190130e-02,-8.03461157724628947e+01, 1.14757547122541395e-01, 9.87265704466548134e-03, 1.70319502890971853e+04
 2.00319711023936655e+01, 1.10981944070150745e-01, 8.16538456896460843e+02, 1.10983299707661576e-01,-2.43969286223512370e-10, 2.11295742565767684e-02,-7.96376475532072021e+01, 1.42173040673265111e-01, 1.10314998415231603e-02, 1.70319502005639406e+04
 2.00474476544354978e+01, 1.10981634983946642e-01, 8.16539597582664214e+02, 1.10982858494058798e-01,-2.43815976748490709e-10, 2.11294620906034986e-02,-7.84069679303604801e+01, 1.89796436795102136e-01, 1.30667737735479343e-02, 1.70319500331183663e+04
 2.00629242064773301e+01, 1.10981343401952787e-01, 8.16540738240816495e+02, 1.10982458012786056e-01,-2.43662763188618467e-10, 2.11293562770608380e-02,-7.71786796714943648e+01, 2.37327240763466729e-01, 1.51262825891820378e-02, 1.70319498486855373e+04
 2.00871046513013667e+01, 1.10980923428410844e-01, 8.16542520339980797e+02, 1.10981900853839480e-01,-2.43423575843638121e-10, 2.11292038713103772e-02,-7.52638848503957973e+01, 3.11423512478096631e-01, 1.83931434519386851e-02, 1.70319495266410850e+04
 2.01112850961254033e+01, 1.10980547689869674e-01, 8.16544302370419700e+02, 1.10981412330645221e-01,-2.43184623179692704e-10, 2.11290675185598041e-02,-7.33535110096662635e+01, 3.85348518167614174e-01, 2.17209281627856535e-02, 1.70319491636184466e+04
 2.01354655409494399e+01, 1.10980217197713796e-01, 8.16546084332101941e+02, 1.10980980464929851e-01,-2.42945905095114687e-10, 2.11289475856993036e-02,-7.14466459863897683e+01, 4.59137509702774227e-01, 2.51109956941720468e-02, 1.70319487602868903e+04
